,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
0,0.0,75.27467385030788,26.70126452123177,209.64750047562669,172.27744139406244,310.78610587725564,282.7312062484337,364.92426660489593,88.09063654017753,103.54052113759144,177.07175248166072,124.03494388175038,67.96477179776595,158.8363071418681,85.09018025818865,88.48240198551426,148.3642524785538,231.81434980406775,222.4508588625403,108.35681763741673,75.51663334866718,331.3667167421161,439.3894456417141,108.53414480083046,112.78027297380443,244.64010622152978,415.76448709425915,344.3163114000873,264.7589183834439,254.9975790553256,277.9342776953558,100.87519422218935,324.1739498119327,57.50610497309835,153.58201328783352,199.59727782667278,126.91203882440827,292.5739492243913,192.3784205923384,141.0627461616312,456.6021346641842,347.1610290756999,288.7580671816112,238.12614348877668,95.37529043096563,149.50211625237867,184.03504694288344,317.65968427381654,252.2904872708675,129.07402248669683,112.68525790168526,268.24225038027225,93.46710068684617,59.098710043623505,394.41687551028764,277.4071898495145,390.5487391632599,324.24988658237714,304.8760824141233,304.9139213403661,384.212023903943,167.32395413665745,91.40252185291735,389.59631236245184,208.84393035391665,219.40691818739327,294.5722722617587,340.64315597722157,319.17846319050494,181.8407302561881,355.42495606943015,269.72196308974,296.0607439104561,316.98037414801934,257.71775346645074,151.85017745075373,94.86620011760012,290.72374060884465,218.1114257136531,33.47852073762308,145.69375450597624,119.96494057115748,111.49909420519707,185.42729670429202,227.94080634117145,107.94143556495784,99.34841437905509,175.1376433117273,75.55735701612726,227.83268999448032,51.35358004833807,137.87808454520078,352.09779419537176,178.6058868069393,278.07249645879295,221.154776705515,193.6086926205874,87.81397397624758,267.1354747756158,240.58237729734725,189.83020876367027,207.83772328400647,52.56460033838363,233.71701435079348,407.98132381927076,257.97374115141315,248.35628559348072,255.55437883464873,248.29100985617268,341.03732885800133,171.07177510297137,363.6386416989941,44.00530501833604,247.3129697981049,368.8060410652369,124.17281303354461,202.23912053725462,258.2899408046825,363.35227310866105,233.090949960686,180.20150843064783,267.0330669000544,199.34334070729787,128.26077219420554,261.04239053985947,251.5087592541418,325.5859820407635,243.1051327766272,183.01237348659524,236.0584353824827,209.44038147687976,39.527720060046626,205.2765520471532,64.6105609021013,203.1047621850892,183.53841102673786,121.62265403844084,41.60093245367647,377.02427154822334,77.3807409480826,294.18995289811505,126.32495431936205,147.94098060669415,377.7189583941603,227.02136813890678,434.38960812598424,263.29320454433577,78.37616690454094,188.09459854699395,143.80427601669507,41.51897452682509,216.10363109717755,58.00010890262647,349.54683433870093,421.25491304558926,110.81140268462218,229.98196873324534,143.5090728453976,149.4773426914853
1,75.27467385030788,0.0,49.57763155156157,148.68005536277542,200.1053415982126,344.7997252186861,309.7606171318988,374.82921609211303,60.73390658501773,33.30348901072055,184.67067598255997,133.35533557977172,86.10143997707172,83.71518431406179,157.62887255513292,162.7318738687551,212.8874215570589,243.41966191987498,167.54588092020185,122.1949051904621,144.67942938711147,327.41187117970674,452.8058058348193,91.01177961965173,183.1145058645996,214.6847213049302,421.69528039030575,360.05364875116874,298.6286885674081,202.52055009828769,285.5492142646387,45.59250949740757,334.2193278120188,28.195233090832872,85.35732172967802,256.4539456835473,54.71007748818329,289.1207020501528,188.9992316969706,109.15563102543216,465.0087348775041,370.11682413837997,302.7008124796302,168.3535638142713,101.05660412418602,129.21981326549928,129.51243637668068,320.681505719728,192.26347831771622,65.285058915931,187.85518890342303,313.55854923609667,153.73906922509124,134.01456815879945,418.68738188998583,279.98027007207423,395.44382845197845,345.80159034836646,343.8409304214316,314.60747460129585,404.9859003562818,216.33752567710204,127.50933121016536,402.23721269524873,137.2687573988021,255.13568150745735,315.0428508839772,375.6532702895165,347.0756211632734,219.71405847744802,353.29574656140744,249.36984543985432,339.6581544778013,306.75342853284053,267.92363168783794,149.0051016804098,50.64476745025942,321.90501950962994,237.0369171775435,61.058410452782056,200.23170559609298,187.3675756000237,157.53276263296934,202.53955679435782,230.6395264711276,33.662870193009894,129.7811792969985,130.9991710626914,143.9061280176026,280.49175817347606,118.83704581656937,63.38431802297909,378.9382541053446,161.20757859733783,316.2602652306756,194.77890106521826,245.90286141123795,141.24134574371672,257.96317307301473,176.59585753653693,125.17908749747855,214.4812129265311,102.76313176070357,261.4487741244881,425.4513541847458,231.7887054869155,267.0661197242346,286.98834357654016,287.89767386627165,346.0194053528708,167.27124155379875,382.01955454526774,63.74304034331168,244.9706248478218,370.3050550334738,118.2729828427173,229.8494523889315,212.2840952125207,401.55380204239026,185.02246602097978,241.52878299912126,283.31253655251066,172.90788600533003,201.02112801041054,193.4664947959378,255.1532384352359,364.19718161353063,204.38097751316494,149.51944919042577,220.4818040417241,252.30131368552196,113.93168025121045,190.5437832823521,70.57451489075865,156.90989942861626,110.0831679873721,63.91944252839636,105.35781517005742,410.31993265967344,126.56470972066485,279.58228958701835,84.55752580246912,160.84877763093465,406.67799327784076,221.1517895274311,443.964163638827,287.62219629085274,51.150807680243155,235.59572912574208,186.13090222223124,95.67139589674852,178.7666887046418,92.35726131781098,381.10252495905615,435.9052198795035,91.546435379418,276.5944759935266,169.61652816812628,96.36958383366652
2,26.70126452123177,49.57763155156157,0.0,190.66400072799294,184.41571398155477,326.2992166307345,295.72747369915373,372.4860902983568,76.19987953205494,79.92954073535661,182.00790486453153,128.07248404277234,59.764005216944234,133.2780603704485,108.27094545879888,115.18358976370088,172.91368026013208,239.0056599259568,205.8300687584948,101.67978241025214,101.01853975495852,333.9110370966139,448.44176482489274,90.91752790161135,134.43864509503283,237.2413574301389,422.1600919352955,353.79023065243865,279.96990456587884,239.52044696034142,284.16578961186946,75.00152739223603,331.57210732952404,37.57431545498741,131.38572790518162,222.02706797878278,102.93759682246939,295.03177834011103,193.67789110243794,130.99129657349218,463.9880881955341,359.11552228976683,297.2805851029091,215.69395054699226,96.42716133625127,143.7568814233662,167.15035314312973,322.56879921374554,233.92943253972575,102.77838385697153,138.48196858054894,287.2919740305478,116.07320456015658,85.74874591980067,407.0020998865972,281.8648482090735,396.4865464395885,335.6144610598084,322.0072198920931,312.06954988342056,395.57926009525346,186.90780602632825,93.7115729039613,398.20738218512423,185.50168690075256,234.90919365951336,305.39342838855066,356.61494013958594,332.6751291278458,197.69724684410232,358.74512361680956,265.99474892740125,314.67314547364646,317.2185176868173,264.6821822098397,152.3988165393502,78.21516289571642,305.1806184771895,227.72605383421688,32.98548218997206,166.95730863328927,145.22863071615214,129.11507390627665,193.93615454251255,231.9369354579676,81.54679534970624,110.44699846349373,161.74882259436433,95.62414822791662,249.06555575156952,70.47096264242064,111.43282367211532,365.3875247866878,174.64692037150252,294.8156084476058,214.75014546578706,214.5230077632694,99.00829859383407,267.3556046508603,220.60337885943073,169.29752356846828,212.96161203653554,69.34231918888395,246.58014356293336,418.3125921180327,252.05586309641808,258.2112746705684,269.87234681389515,265.33481188954113,346.7692198803072,171.78250617320907,374.108044508039,31.424143897219388,249.75031950410738,373.46359413737486,122.58298209838121,214.72670753016894,245.22634601945495,380.45178793740155,219.0653777176116,203.9322698030029,276.20243348618067,192.5909664052361,154.8423248252061,239.64227413885388,256.1045438555834,342.6864706208436,232.55046789618174,173.48468272749176,233.67644081304226,227.30315962777814,66.21775718040338,202.76296715301683,62.158269191565516,189.42805797978295,159.18596043916273,102.37076534891862,64.18216648450655,392.55892339836925,95.15383356736143,292.71127636705194,112.36421698788328,154.11708489927003,391.81682667844717,227.96870577677865,442.1081293769635,275.22559424155895,55.654584492982075,207.3568490273306,160.7028648157828,50.78021626042617,205.74240288142434,67.70833721802536,364.40610704839486,430.6702289456846,103.68086661329721,249.25184566258267,154.43883336515773,132.4870012524148
3,209.64750047562669,148.68005536277542,190.66400072799294,0.0,224.07814467339,348.14473773632085,304.3678661146782,325.84960295828836,125.63092117705061,115.58138761762089,179.03041890626253,162.19824627518958,234.52587192841844,98.36717168053828,294.1318820059928,281.5254640085566,300.15621627052633,222.88970711107413,28.2941599544967,267.7469896530542,253.92531423561346,257.89933647963835,402.99437123154246,227.92575898709927,322.35948592569264,118.02356080433799,360.0790819928342,324.457998337495,308.82232874782017,60.751532294503214,246.5098180952415,171.67986755094077,291.07056152458426,153.3866531379113,66.04913466278533,320.4495992814866,98.30427159115028,227.39369620257423,160.3065437133065,92.22914640914634,404.56344602110045,347.6597905907808,272.6734763964133,51.419433500883834,153.01176807391406,110.76433350990172,31.631321832546952,265.8878942705118,43.591039664523514,162.87835974557416,315.14340038339924,344.6864561514796,246.187807319156,258.8986816934248,393.56842853599665,232.18836921470538,334.4045934254343,323.76852778451064,357.55561391601685,274.0033866910988,374.1723077050608,272.9507458065172,276.1714906885862,355.55063233567887,54.04657127244598,277.6948945307702,295.6936212344131,377.222825557608,337.63745775625443,255.2497576711431,283.66719838215283,162.7547703856409,363.64839395432125,228.36337698384952,238.05682723877203,145.83478810045466,114.97878596219117,322.82610027924824,232.45084898512968,179.38519798839883,270.75482732061556,285.03346820636483,227.36378088131104,206.42394282101935,196.7312600444845,135.31159459125402,191.45729779310713,58.0362548695875,284.9477155052796,331.91295421944653,260.1227136722705,124.74548504193145,363.2859868274669,120.89954304123164,332.2684505414431,114.47960945185775,302.4363510218899,288.5731131096639,191.99483379367368,32.63515963820927,26.309222645808376,194.08346841571432,203.67952135970387,267.2029206007832,386.01533186265266,137.81344574379855,254.03134187431417,294.5024999741417,311.45112829684615,291.17423957248195,149.96239988212093,348.94625241546953,211.98780505761866,196.45075432495247,305.5401006465541,136.1443192930356,243.68429981081454,81.09606204168361,407.110761559927,56.709881692510834,317.37608592218373,261.82523086128276,104.74477428283532,310.43076261836654,59.03393191496809,215.65769884188072,374.6464507183495,91.44596343753412,82.74849020792728,152.93075077370926,289.1683188950727,239.5703388356105,137.91462903173854,157.5656469893787,50.13198271071199,71.7461137101075,88.35737071456776,218.5840750630222,404.6400532574208,213.98967470304368,197.63005303828598,89.06525297330035,177.31944247909928,392.3459266205267,173.45991924985464,387.4156953528934,281.03545312479264,194.61055329778716,284.94475852744614,239.75151828827907,241.12428433575303,80.75703497543493,184.93758236444583,374.8754742493928,389.94123506924683,119.80954667065129,316.2035559895552,203.33027375986512,61.653678638262605
4,172.27744139406244,200.1053415982126,184.41571398155477,224.07814467339,0.0,144.70907103326243,111.33966388586121,196.36084691224042,145.63537400094626,199.4147452608857,50.992827206736,70.9643504579366,239.9869385377679,249.6202059076897,205.9440233569274,159.51487311327068,116.38405020224023,70.19657491340978,214.5320697030229,280.6047176817719,132.58636427641903,179.37068582662144,268.17012820486286,275.1511254113214,231.06805001174902,164.74467251997982,248.89554749945373,173.06490727166434,98.66806413142784,228.41161990277064,115.61012448893966,244.9641044667587,156.66976741033454,173.15392859276798,214.78390107956457,105.71000720821863,213.65193429234253,144.3297515754908,79.29611697161471,136.43327357263303,287.48268027219945,174.99999519258256,119.64466180744648,273.9973595718818,100.04241382290368,113.71933800903413,193.44028179832446,157.54472827172492,248.86188560839852,264.47000471985535,194.82802845543992,122.49642805782807,103.3831518636011,163.0482743752349,222.63858330480127,121.93287051183823,225.1226814427816,151.9727563689921,145.24406730310486,138.5278080974731,211.93780305434092,62.083826717333764,260.126241326781,219.10642946461036,261.1101074795707,57.17500140230512,122.45504830144569,175.58782093141033,148.4141251589739,32.19810584454385,199.05656504051046,159.27967173055868,144.93171620184734,176.6565140428704,94.31074645087608,78.24744097135803,163.153504804101,121.95974681870949,49.190243032038666,151.8288392527601,77.4946887661387,123.91552642609155,68.57549157628537,29.39156796432179,82.92341485516397,226.5662137563592,73.97117830465217,166.0422310406964,214.83038602562002,109.43252755004626,203.37620311212024,248.58212276300446,181.01590555533397,108.40375323059594,117.75987794019977,143.4026134191833,84.93523457515913,245.93730225054918,134.12091974588932,253.65285593309983,223.49874476029626,62.67147133903555,120.02218147893385,62.228021752789495,235.90441048936023,164.35296657635166,77.66310665693788,86.90074563766707,91.57342616617373,177.3683091715952,77.50787049377139,191.55729602714973,213.74761692266154,106.20727830545835,207.43836723966962,95.45322971586678,30.32681483990167,213.09391572116849,202.03005669971895,202.61610490639345,114.06367013218086,97.1519224121426,134.18673479652205,156.92338436113477,281.82865919951587,98.62056033971399,165.14023627808052,184.96278270341446,144.865009746367,126.69834702319922,65.10541741606367,159.44030205951802,109.60467705723447,130.01143362628707,181.84827104373926,253.2553950885788,181.11733097828994,136.03945994890358,210.28356775830505,97.70865883514954,165.83270809162397,154.49000847565696,47.68574869202868,207.79958023186404,100.13337014201853,264.8903838661014,91.06738605273871,237.23987273643576,65.29783790123736,43.732270825354604,210.167077113614,166.7461362890034,116.74526608387103,181.28181502782772,249.75470330819397,123.11157590851515,92.12549414346647,30.566506743292344,177.9795508918489
5,310.78610587725564,344.7997252186861,326.2992166307345,348.14473773632085,144.70907103326243,0.0,44.78005515404879,124.06782222981265,289.64499613277775,343.20314206925906,173.103731238426,214.05040220365257,378.5767459752384,390.627276941888,322.80082727264914,271.8420076295353,199.5935230061071,125.96201404795582,331.27496667315336,417.3535046548169,254.01824646610066,169.28771076941175,162.09135017391253,417.16332415784495,341.5847050096955,253.31345804694416,170.05860494404558,90.77105200101299,46.38911913804334,333.3787379581235,120.25067167007373,389.5330106209729,109.43098779149258,317.7055309165471,352.9461937529341,145.09506266808444,355.9117524825929,161.4218022518199,187.88750303092053,271.53300069316236,191.9493047995599,62.58903182797006,93.33533862649597,399.56415996953046,244.55618408017628,245.91026498398648,320.7549389511077,137.7618965660789,361.77776618984575,409.1402771402129,298.138887744034,65.92647279510439,225.3746934582159,286.5671524584404,94.23828788306346,139.30449900589574,158.03590731213504,59.43575220133229,24.71967053852033,109.14080171683815,95.45961657542168,149.52985495759043,392.4897724550909,127.52838484178784,393.0239791255685,91.4594933699904,65.20546275961705,30.92409656388563,29.90220966818699,128.9575091262792,169.6873035015795,222.4733974286677,48.931004153738755,191.10591807389358,117.13384485670133,211.33066187890498,306.7115571463526,25.31936808704216,116.73587976582084,294.51808194584396,175.60677833074314,224.38676838183224,199.4894241753868,147.91627009021082,154.00344504180265,370.999093732413,216.8930474308637,292.5221716145676,337.1640288064546,114.75420230090054,332.15192841745557,392.0513059797981,52.29526721026395,227.63809521358385,36.553272310000175,242.07549540348168,134.8179257050564,372.711839191166,182.98177588372891,373.018382547523,353.9751220341522,154.06308581421396,258.4823132518737,84.88740955611561,124.28740956909733,241.76384509790734,94.65377707326323,58.00810939165691,65.14097541117337,135.00724385580673,200.88005512541764,89.67700414958277,354.021191742249,162.77838872442678,160.40794969424115,235.9638593974036,115.38220990327244,310.72867441268335,59.29871968246006,311.06429478321354,171.7925354405456,91.86888370502476,244.77393360472394,249.6253185004055,400.89665360623616,141.65912962269167,29.0335921225389,282.0032569794058,265.45682390322224,207.54520230149004,104.56654174234943,289.507840401983,211.8725463292917,274.554202003245,299.660329030414,390.1441046049589,322.13227011584746,270.90893125933536,66.28180171671318,233.42706084024803,204.0460726000747,293.5594408148698,187.70948666111747,69.90627172594031,179.84505451216125,170.55955872214528,67.31017001361336,380.48780327062656,129.56170920323964,167.10145384875068,344.7673032752765,274.67593993496484,258.9324064860294,39.74139287556439,143.6292242370653,264.8684762313547,94.20437865446392,175.1858299090313,313.3988308714773
6,282.7312062484337,309.7606171318988,295.72747369915373,304.3678661146782,111.33966388586121,44.78005515404879,0.0,107.31543635748973,252.55943543698294,305.50526807094906,131.96266246423906,176.979138909507,350.65467569437556,350.6179916169611,305.2395920527946,255.12511424854222,189.53627567542503,81.62653268506693,286.9392477195381,390.7468130556317,233.45947288641636,134.32708248214206,165.32479880060964,386.4904760834178,326.76425042022146,208.57506600584227,159.35746440693148,75.6234618215612,32.19158496570067,288.6146067425374,77.92892092695384,355.06028859633557,79.88512045134706,283.4845632704757,311.9237926322303,142.90857820243832,316.80963548415343,120.47622022627367,144.43776704214486,230.2648629239242,190.21760713567008,65.48752318637021,53.44565889446586,355.76973383001774,208.7384227523993,204.31142065903097,277.53041209767815,102.70159580921563,317.1664353250512,373.07173388735043,285.26106923441597,81.55442713492353,203.84519206717462,265.76686155441473,111.70579629846692,96.83380845407557,141.4370007956904,45.92146160097098,61.52161523063323,73.1875114850676,103.32459745771632,132.77384995466824,368.38984085798063,121.02260749837471,350.2003344912555,68.33303284488308,28.881023790394394,72.85496579576241,37.316099137413225,103.94581905401694,140.05078661385474,178.55540487321795,79.52156248148553,152.1955878103025,72.63130681856849,170.65007115609635,268.97548432704247,20.649133037326187,75.28032813023673,263.16834660794626,159.00987265138167,210.23095400734437,173.74765414060488,108.56869848215105,109.3389956363766,334.21394138675316,185.28413668317162,249.38050530290093,317.49565367076934,118.53239285576532,309.5211400644495,353.7826421708535,69.67730878512621,184.3542763961031,48.75442631092148,197.36284807353354,127.21573384076294,351.3328725981279,139.29068233467004,328.7317031740711,311.06326414147895,110.55554842852794,230.19012225140585,49.152023227687025,129.78577114500723,197.28711370994534,50.355763981886234,30.92279104927338,59.63075659971449,106.79638683563753,158.74137260263848,86.8054408589004,324.8218592069814,118.17701850264231,136.0156018431226,197.04006064127714,81.01373120156445,265.9603717115802,102.83394840869913,266.40351554962615,167.2345409314829,47.54874653057235,200.5303700313823,239.03942901616458,356.522948156083,97.10468513025842,73.30987440243473,237.22360035282534,221.84029002266684,162.78483566078705,90.52835175203198,265.8621139170148,167.49968644957525,240.52381552361385,255.54015823486097,348.52405046652825,282.50479764927695,244.71113896761833,102.71328154210981,206.36618906725423,162.0661967507797,253.30380416171235,149.81268538849525,96.91894429688057,135.0918616872863,167.53237962556312,23.61008427586134,348.46297430147115,115.77645395299899,142.07926926946195,319.2146532328221,230.11027051079924,228.0302929661371,72.70119619802374,146.31302012209412,226.16408647631698,92.52375827945076,141.63130363896826,271.8118372789035
7,364.92426660489593,374.82921609211303,372.4860902983568,325.84960295828836,196.36084691224042,124.06782222981265,107.31543635748973,0.0,314.2126334970788,362.1229504920837,191.1844901085369,244.83558178936477,431.04441115421014,395.6205930192692,401.41239138647654,353.1313538767085,293.5958368449735,133.48961699840498,301.8451968893205,472.65969056413576,328.13053633315343,76.09886537040043,78.905498496324,460.27304053780244,425.2524303355487,210.29481474398648,53.3326324350633,33.476323740543286,139.33547724311202,290.6779803646572,89.28122173759373,420.07966263078305,40.92014932910718,352.0114419653065,353.57071571909756,249.98519098123785,367.3845730815897,98.58676066673421,186.97969428950643,276.0977288725081,91.67787300300667,65.64705879715152,76.75034486464791,374.3502084587688,277.3848667144948,250.81711563209439,306.2843267620211,59.96221778792554,324.17591323362035,432.6374262197487,385.9540390125796,184.4989426768661,298.48179306953045,359.21856114181065,84.40732569607742,97.02093758308347,34.4826887567495,65.77330115727842,148.78746276320408,60.49279259061206,61.54155401722131,234.69506411528303,454.95688361537265,29.701504511003726,378.2328967579642,170.94881559966305,81.22841721228079,127.7916085030423,94.19689742427711,201.2320829168034,59.98889615956768,167.10219813003462,172.8120730875859,107.93316892985645,107.83895178925415,225.85639820093948,327.38870272351807,117.75213577498052,147.7718558137006,339.6017532597467,259.9307201026501,311.36656246140365,264.7097254723833,179.5008850832807,144.4987158755256,392.7890810380128,265.79865787221047,281.0070016868411,411.1036424673147,225.67015221139312,399.5199211345601,406.1781449789633,85.38017080877798,221.73388986762305,150.56101952463587,211.55899923653678,233.42749118320694,442.15109045518125,133.86509629877517,341.93358888663,340.3691330632216,160.62361743258865,314.1482722035668,143.6914987111135,61.81625259797511,192.1416940917774,118.80681200341827,136.83966287413375,166.89160323571522,35.35793226426764,208.0554107588255,42.64673401365238,403.4389844595169,134.03270543482887,41.3826989176146,256.5616644121906,169.61459125204496,264.1001949458087,149.92845851337128,275.3247789725201,273.65788886216444,99.21323580759974,225.09047680614066,341.9748243841309,366.8305874420655,120.17689219920807,146.25042119650604,240.09257344568704,251.6175487943411,173.40014113245084,195.83114458142427,355.649860319463,194.90248449839396,311.8145433428727,276.1900595306423,384.97053348923896,332.6153860637971,331.48269710068007,126.09372838693844,293.5582005402201,135.02724876130497,302.43499576209604,218.37019072334286,102.25224689938037,158.93636876301943,69.62246349610861,113.90354643054279,420.127616907445,220.08189911264063,236.0795179335937,404.589796529332,245.1010748322104,307.18886541913963,110.07621736536305,64.20720924869856,283.93172693347225,199.83689881496133,222.28863041427164,312.64761623330764
8,88.09063654017753,60.73390658501773,76.19987953205494,125.63092117705061,145.63537400094626,289.64499613277775,252.55943543698294,314.2126334970788,0.0,53.803020694303584,124.72309384457093,75.7010056703038,133.09280696082882,107.6246269910369,170.1367639486372,156.17201901063245,184.5213049323821,183.4170040759282,135.3558807962761,173.7353588350424,129.59542770671547,267.1553323816872,392.3324345748342,149.71535733527256,198.9734407789589,161.42456210955814,360.96319224666524,300.02094362712995,244.05797341146356,167.1406792195229,224.94651231223952,105.87284892289696,273.67303278080004,42.225439194894385,82.10172840253162,217.67068061029497,70.24519211525592,228.7065525938742,128.284882869304,54.814163387965436,404.2853371111073,311.3403510586924,242.65558739592325,162.04881362262077,46.11940829758744,70.20791724659259,97.57226427337606,259.9589804847878,166.73819043563606,120.77853132285954,189.52109576607106,264.47892757019537,126.4654145559156,133.3323283301047,359.97224696134185,219.24782339711535,334.7179277517699,286.8556439843988,290.84255376473163,254.07711810712,345.6004733603451,173.1192534770946,169.77724985381533,341.77005584821984,137.71015308665991,202.3262410385242,256.0700363077112,320.5676969682409,289.7685789955622,169.2305389481984,292.9076208206083,192.33462028743526,289.1052563429701,247.3902730585771,207.5943963989565,88.35628074789257,18.30522119785192,265.95308210644953,178.55781387556488,55.40664393167136,162.5136036478113,164.76640868035443,117.23065965911924,144.27088379882449,169.93092777346732,81.65509465697885,83.15956948878076,87.05602249746421,163.261793282086,237.30713279396267,139.43193623677251,103.06411650051075,321.0842903458435,102.13152328368142,263.31177235853505,139.50560039975394,203.70774477907247,173.87245639143327,198.16102031968592,157.8243976726614,109.8065909003581,154.0905706187483,79.36676236219758,205.19185680719602,365.4686747572222,176.88605982535043,208.138136532134,231.63793192729537,236.19477241703675,285.2854988222183,106.53734826499597,322.30208340212306,105.3765716778261,184.3488074792825,309.67549294164945,57.80086299994826,174.2721365007265,170.33911879650583,347.55970638216706,145.00031418967416,207.83681661025818,223.75086231603612,117.30414759189293,187.1215271834924,181.1985780877037,194.4376786580926,310.7745274656557,156.46236068661457,97.30199206723529,161.73613661460953,203.38201456493346,114.2435471322767,131.2600789978531,32.62437707870443,115.01841679849439,119.73030606303145,44.395110703897835,93.05882011678733,354.29715181141296,94.42824224433808,221.05984148598733,38.47109990357573,102.75323001373921,349.2568591649873,160.71332725001702,383.2777285044093,229.8802009080108,108.9995710763433,190.3146985473513,140.29906902254987,125.55070878601629,129.5955831069289,61.385126271986415,324.69138000063447,375.5667475139712,31.008750382897507,229.2320443576585,116.02442709687536,64.00570635869487
9,103.54052113759144,33.30348901072055,79.92954073535661,115.58138761762089,199.4147452608857,343.20314206925906,305.50526807094906,362.1229504920837,53.803020694303584,0.0,175.80238994472822,129.15274630585225,118.95068116434464,58.68703368333764,187.94950727959224,187.74097120367574,229.7323439330941,233.93377107394952,135.34661138710996,153.38249246096296,166.24355693558178,309.74003906604315,440.7928317212273,117.64868664282734,214.3675216172835,189.30728355844863,406.8721222247107,350.00119052587377,297.748015819181,170.55296026898364,273.3017381073496,63.98473776737171,322.1205618209307,47.18754362296769,52.184111448225075,267.98859072180585,23.431414812890864,272.26701670208246,175.1480084724658,88.17703447423767,450.82941738786974,363.09108888897345,292.7966995583353,135.90536609132045,99.82085430760607,111.80193944977788,97.93169994051986,305.89260700073794,159.13381653263673,70.58949259796141,215.7579913251747,317.97736650012,170.30871180523647,160.37982002796258,411.6988913014217,265.7522457122496,380.45735458933547,338.48751361469266,344.63755880713404,302.6796261497266,396.5853872831197,224.85790113601146,160.62084641273972,390.3678439031138,105.59483463245776,256.12770256038067,307.751890718136,374.11745393671464,342.5994240801921,222.80865964730071,335.9970303992624,226.7720586038914,342.8111927817644,286.9659388873613,257.1725271069588,137.85322864520379,36.542516777623945,319.34194752833713,230.94704492096008,81.38704199231944,212.0350265614218,206.5746292295789,167.3597961692596,196.9696772580853,217.749767597977,30.868590827523803,135.21860657793135,102.94710545341637,175.4649752563275,289.2950776685256,150.30707986402743,49.30415523421621,373.55181956298003,142.77581601978358,317.11154734036273,171.2500400422577,255.24300038823333,174.42270077967362,239.4739987427382,143.29326229799787,91.87837169961962,203.8439503903121,119.48022071582155,258.5827957439544,415.40564821138724,207.40642521065539,260.02099438757455,285.2113708018078,289.96513912151585,331.6554005639829,154.4098203654327,372.83164269747726,97.0272891708727,229.55594586384078,354.2341455824451,108.8577898845274,227.88031231686114,181.8047111123006,401.2680567030607,154.3151630642236,255.88225907517887,274.81899874706045,150.1242477123865,223.92683823378056,160.49948291119557,241.95225619321332,364.54528456787716,176.19917696022148,124.89438189917533,200.40759390254445,256.76687589684957,140.07245596228128,171.83071505100853,77.7340250199603,127.27809678096995,80.10498619629855,34.66999444274067,126.7469963813328,407.5784943633008,140.1541213218969,258.57411699107314,61.62070323627917,155.81200936851255,401.9463680662082,204.98925919297665,430.4292434117898,282.5915799889983,80.56139066637081,242.7855206264215,192.68620272465498,128.2904942220507,151.62046502608234,105.02258587427879,377.8665530133386,424.55771865824994,79.8329608474858,282.3486763096164,169.81716618284125,66.44265100928364
